
21:05:19,28,Unauthorised,Safe
21:05:21,28,Unauthorised,Safe
21:05:23,28,Unauthorised,Safe
21:05:24,28,Unauthorised,Safe
21:05:26,28,Unauthorised,Safe
21:05:28,28,Unauthorised,Safe
21:05:30,28,Unauthorised,Safe
21:06:42,28,Checking,Safe
21:06:44,28,Checking,Safe
21:06:45,28,Checking,Safe
21:06:46,28,Checking,Safe
21:06:48,28,Checking,Safe
21:06:49,28,Checking,Safe
21:06:50,28,Checking,Safe
21:06:52,28,Checking,Safe
21:06:53,28,Checking,Safe
21:06:54,28,Checking,Safe
21:06:56,28,Checking,Safe
21:06:57,28,Checking,Safe
21:06:58,28,Checking,Safe
21:07:00,28,Checking,Safe
21:07:01,28,Checking,Safe
21:07:02,28,Checking,Safe
21:07:04,28,Checking,Safe
21:07:05,28,Checking,Safe
21:07:06,28,Checking,Safe
21:07:08,28,Unauthorised,Safe
21:07:09,28,Unauthorised,Safe
21:07:11,29,Unauthorised,Safe
21:07:12,29,Unauthorised,Safe
21:07:14,28,Unauthorised,Safe
21:07:15,25,Unauthorised,Safe
21:07:16,28,Unauthorised,Safe
21:07:18,28,Unauthorised,Safe
21:07:19,28,Unauthorised,Safe
21:07:21,28,Unauthorised,Safe
21:07:22,28,Unauthorised,Safe
21:07:24,28,Unauthorised,Safe
21:07:25,28,Unauthorised,Safe
21:07:26,28,Unauthorised,Safe
21:07:28,25,Unauthorised,Safe
21:07:29,29,Unauthorised,Safe
21:07:31,27,Unauthorised,Safe
21:07:32,28,Unauthorised,Safe
21:07:33,28,Unauthorised,Safe
21:07:35,28,Unauthorised,Safe
21:07:36,28,Checking,Safe
21:07:38,28,Checking,Safe
21:07:39,28,Checking,Safe
21:07:41,28,Unauthorised,Safe
21:07:42,28,Unauthorised,Safe
21:07:43,28,Unauthorised,Safe
21:07:45,28,Unauthorised,Safe
21:07:46,28,Unauthorised,Safe
21:07:48,28,Unauthorised,Safe
21:07:49,28,Unauthorised,Safe
21:07:50,28,Unauthorised,Safe
21:07:52,28,Unauthorised,Safe
21:07:53,28,Unauthorised,Safe
21:07:55,28,Checking,Safe
21:07:56,28,Checking,Safe
21:07:58,28,Checking,Safe
21:07:59,28,Unauthorised,Safe
21:08:00,28,Unauthorised,Safe
21:08:02,28,Unauthorised,Safe
21:08:03,28,Unauthorised,Safe
21:08:05,28,Unauthorised,Safe
21:08:06,28,Unauthorised,Safe
21:08:08,28,Unauthorised,Safe
21:08:09,25,Unauthorised,Safe
21:08:10,25,Unauthorised,Safe
21:08:12,28,Unauthorised,Safe
21:08:13,28,Checking,Safe
21:08:15,28,Unauthorised,Safe
21:08:16,28,Unauthorised,Safe
21:08:17,28,Unauthorised,Safe
21:08:19,32,Unauthorised,Safe
21:08:20,28,Unauthorised,Safe
21:08:22,31,Unauthorised,Safe
21:08:23,28,Unauthorised,Safe
21:08:25,28,Unauthorised,Safe
21:08:26,28,Unauthorised,Safe
21:08:27,31,Unauthorised,Safe
21:08:29,31,Checking,Safe
21:08:30,34,Checking,Safe
21:08:32,31,Unauthorised,Safe
21:08:33,28,Unauthorised,Safe
21:08:35,28,Unauthorised,Safe
21:08:36,28,Unauthorised,Safe
21:08:37,28,Unauthorised,Safe
21:08:39,28,Unauthorised,Safe
21:08:40,28,Unauthorised,Safe
21:08:42,31,Unauthorised,Safe
21:08:43,31,Unauthorised,Safe
21:08:44,28,Unauthorised,Safe
21:08:46,28,Checking,Safe
21:08:47,28,Checking,Safe
21:08:49,28,Checking,Safe
21:08:50,28,Checking,Safe
21:08:51,28,Checking,Safe
21:08:53,28,Checking,Safe
21:08:54,28,Unauthorised,Safe
21:08:56,27,Unauthorised,Safe
21:08:57,28,Unauthorised,Safe
21:08:59,28,Unauthorised,Safe
21:09:00,28,Unauthorised,Safe
21:09:01,28,Unauthorised,Safe
21:09:03,28,Unauthorised,Safe
21:09:04,28,Unauthorised,Safe
21:09:06,28,Unauthorised,Safe
21:09:07,25,Unauthorised,Safe
21:09:09,31,Unauthorised,Safe
21:09:10,31,Unauthorised,Safe
21:09:11,34,Unauthorised,Safe
21:09:13,31,Unauthorised,Safe
21:09:14,28,Unauthorised,Safe
21:09:16,31,Unauthorised,Safe
21:09:17,31,Unauthorised,Safe
21:09:18,31,Unauthorised,Safe
21:09:20,31,Unauthorised,Safe
21:09:21,31,Unauthorised,Safe
21:09:23,34,Checking,Safe
21:09:24,31,Unauthorised,Safe
21:09:26,31,Unauthorised,Safe
21:09:27,31,Unauthorised,Safe
21:09:28,31,Unauthorised,Safe
21:09:30,28,Unauthorised,Safe
21:09:31,31,Unauthorised,Safe
21:09:33,28,Unauthorised,Safe
21:09:34,32,Unauthorised,Safe
21:09:35,32,Unauthorised,Safe
21:09:37,32,Unauthorised,Safe
21:09:38,32,Checking,Safe
21:09:40,29,Checking,Safe
21:09:41,31,Checking,Safe
21:09:43,32,Checking,Safe
21:09:44,32,Checking,Safe
21:09:45,31,Checking,Safe
21:09:47,32,Checking,Safe
21:09:48,28,Unauthorised,Safe
21:09:50,31,Unauthorised,Safe
21:09:51,28,Unauthorised,Safe
21:09:52,28,Unauthorised,Safe
21:09:54,31,Unauthorised,Safe
21:09:55,31,Unauthorised,Safe
21:09:57,31,Unauthorised,Safe
21:09:58,34,Unauthorised,Safe
21:10:00,28,Unauthorised,Safe
21:10:01,28,Unauthorised,Safe
21:10:02,31,Checking,Safe
21:10:04,28,Checking,Safe
21:10:05,31,Checking,Safe
21:10:07,28,Checking,Safe
21:10:08,28,Checking,Safe
21:10:09,28,Checking,Safe
21:10:11,28,Checking,Safe
21:10:12,28,Checking,Safe
21:10:14,31,Checking,Safe
21:10:15,31,Checking,Safe
21:10:16,28,Checking,Safe
21:10:18,28,Checking,Safe
21:10:19,28,Checking,Safe
21:10:21,31,Checking,Safe
21:10:22,31,Unauthorised,Safe
21:10:24,31,Unauthorised,Safe
21:10:25,31,Unauthorised,Safe
21:10:26,31,Unauthorised,Safe
21:10:28,31,Unauthorised,Safe
21:10:29,31,Unauthorised,Safe
21:10:31,34,Unauthorised,Safe
21:10:32,31,Unauthorised,Safe
21:10:33,34,Unauthorised,Safe
21:10:35,34,Unauthorised,Safe
21:10:36,31,Checking,Safe
21:10:38,31,Checking,Safe
21:10:39,31,Checking,Safe
21:10:41,31,Checking,Safe
21:10:42,31,Unauthorised,Safe
21:10:43,31,Unauthorised,Safe
21:10:45,31,Unauthorised,FIRE!
21:10:46,31,Unauthorised,FIRE!
21:10:48,31,Unauthorised,FIRE!
21:10:50,31,Unauthorised,FIRE!
21:10:51,31,Unauthorised,FIRE!
21:10:53,31,Unauthorised,FIRE!
21:10:55,31,Unauthorised,FIRE!
21:10:56,31,Unauthorised,FIRE!
21:10:58,31,Checking,FIRE!
21:10:59,31,Checking,FIRE!
21:11:01,31,Checking,FIRE!
21:11:03,31,Checking,FIRE!
21:11:04,31,Checking,FIRE!
21:11:06,31,Checking,FIRE!
21:11:07,34,Checking,FIRE!
21:11:09,34,Unauthorised,Safe
21:11:11,28,Unauthorised,Safe
21:11:12,28,Unauthorised,Safe
21:11:13,28,Unauthorised,Safe
21:11:15,28,Unauthorised,Safe
21:11:16,28,Unauthorised,Safe
21:11:18,28,Unauthorised,Safe
21:11:19,25,Unauthorised,Safe
21:11:20,25,Unauthorised,Safe
21:11:22,28,Unauthorised,Safe
21:11:23,28,Unauthorised,Safe
21:11:25,28,Unauthorised,Safe
21:11:26,28,Unauthorised,Safe
21:11:28,25,Unauthorised,Safe
21:11:29,28,Unauthorised,Safe
21:11:30,28,Unauthorised,Safe
21:11:32,28,Unauthorised,Safe
21:27:16,15,Checking,Safe
21:27:17,12,Checking,Safe
21:27:19,15,Checking,Safe
21:27:20,13,Checking,Safe
21:27:21,12,Checking,Safe
21:27:23,13,Checking,Safe
21:27:24,12,Checking,Safe
21:27:25,12,Checking,Safe
21:27:27,15,Checking,Safe
21:27:28,6,Checking,Safe
21:27:29,10,Checking,Safe
21:27:31,10,Checking,Safe
21:27:32,10,Checking,Safe
21:27:33,10,Checking,Safe
21:27:35,10,Checking,Safe
21:27:36,10,Checking,Safe
21:27:37,10,Checking,Safe
21:27:39,10,Checking,Safe
21:27:40,10,Checking,Safe
21:27:42,10,Checking,Safe
21:27:43,9,Checking,Safe
21:27:44,27,Checking,Safe
21:27:46,10,Checking,Safe
21:27:47,10,Checking,Safe
21:27:49,10,Checking,Safe
21:27:50,10,Checking,Safe
21:27:51,10,Checking,Safe
21:27:53,10,Checking,Safe
21:27:54,10,Checking,Safe
21:27:56,10,Checking,Safe
21:27:57,10,Checking,Safe
21:27:59,10,Checking,Safe
21:28:00,10,Checking,Safe
21:28:02,10,Checking,Safe
21:28:03,10,Checking,Safe
21:28:05,10,Checking,Safe
21:28:06,10,Checking,Safe
21:28:08,10,Checking,Safe
21:28:09,10,Checking,Safe
21:28:11,10,Checking,Safe
21:28:12,10,Checking,Safe
21:28:14,7,Checking,Safe
21:28:16,13,Checking,Safe
21:28:17,13,Checking,Safe
21:28:18,13,Checking,Safe
21:28:20,16,Checking,Safe
21:28:21,13,Checking,Safe
21:28:23,34,Unauthorised,Safe
21:28:24,34,Unauthorised,Safe
21:28:26,35,Unauthorised,Safe
21:28:27,35,Unauthorised,Safe
21:28:28,34,Unauthorised,Safe
21:28:30,34,Unauthorised,Safe
21:28:31,34,Unauthorised,Safe
21:28:33,35,Unauthorised,Safe
21:28:35,34,Unauthorised,Safe
21:28:36,35,Unauthorised,Safe
21:28:37,35,Checking,Safe
21:28:39,35,Unauthorised,Safe
21:28:40,35,Unauthorised,Safe
21:28:42,35,Unauthorised,Safe
21:28:43,34,Unauthorised,Safe
21:28:44,34,Unauthorised,Safe
21:28:46,34,Unauthorised,Safe
21:28:47,35,Unauthorised,Safe
21:28:49,34,Unauthorised,Safe
21:28:50,34,Unauthorised,Safe
21:28:52,34,Unauthorised,Safe
21:28:53,34,Checking,Safe
21:28:54,34,Checking,Safe
21:28:56,34,Checking,Safe
21:28:57,35,Checking,Safe
21:28:59,34,Checking,Safe
21:29:00,35,Checking,Safe
21:29:09,35,Authorised,Safe
21:29:10,34,Authorised,Safe
21:29:11,35,Authorised,Safe
21:29:13,34,Authorised,Safe
21:29:14,35,Authorised,Safe
21:29:15,35,Authorised,Safe
21:29:17,34,Authorised,Safe
21:29:18,35,Authorised,Safe
21:29:19,35,Authorised,Safe
21:29:21,35,Authorised,Safe
21:29:22,34,Authorised,Safe
21:29:23,34,Checking,Safe
21:29:25,34,Unauthorised,Safe
21:29:26,35,Unauthorised,Safe
21:29:28,35,Unauthorised,Safe
21:29:29,35,Unauthorised,Safe
21:29:30,32,Unauthorised,Safe
21:29:32,34,Unauthorised,Safe
21:29:33,35,Unauthorised,Safe
21:29:35,35,Unauthorised,Safe
21:29:36,34,Unauthorised,Safe
21:29:37,34,Unauthorised,Safe
21:29:39,34,Unauthorised,Safe
21:29:40,34,Unauthorised,Safe
21:29:42,35,Unauthorised,Safe
21:29:43,34,Unauthorised,Safe
21:29:45,34,Unauthorised,Safe
21:29:46,34,Unauthorised,Safe
21:29:47,34,Unauthorised,Safe
21:29:49,35,Unauthorised,Safe
21:29:50,34,Unauthorised,Safe
21:29:52,35,Unauthorised,Safe
21:29:53,34,Checking,Safe
21:29:55,35,Checking,Safe
21:30:27,34,Checking,Safe
21:30:28,34,Checking,Safe
21:30:30,34,Checking,Safe
21:30:31,34,Checking,Safe
21:30:32,34,Checking,Safe
21:30:34,34,Checking,Safe
21:30:35,34,Checking,Safe
21:30:36,34,Checking,Safe
21:30:38,34,Checking,Safe
21:30:39,34,Checking,Safe
21:30:40,31,Checking,Safe
21:30:42,31,Checking,Safe
21:30:43,34,Checking,Safe
21:30:44,31,Checking,Safe
21:30:46,31,Checking,FIRE!
21:30:47,31,Checking,FIRE!
21:30:49,31,Checking,FIRE!
21:30:50,31,Unauthorised,FIRE!
21:30:52,35,Unauthorised,FIRE!
21:30:54,34,Unauthorised,Safe
21:30:55,34,Unauthorised,Safe
21:30:57,35,Unauthorised,Safe
21:30:58,34,Unauthorised,FIRE!
21:31:00,34,Unauthorised,FIRE!
21:31:01,34,Unauthorised,FIRE!
21:31:03,34,Unauthorised,FIRE!
21:31:04,35,Unauthorised,FIRE!
21:31:06,34,Checking,FIRE!
21:31:08,35,Checking,FIRE!
21:31:09,34,Checking,Safe
21:31:11,31,Unauthorised,Safe
21:31:12,34,Unauthorised,Safe
21:45:42,34,Checking,Safe
21:45:43,34,Checking,Safe
21:45:44,34,Checking,Safe
21:45:46,34,Checking,Safe
21:45:54,34,Authorised,Safe
21:45:55,34,Authorised,Safe
21:45:57,35,Authorised,Safe
21:45:58,34,Authorised,Safe
21:45:59,34,Authorised,Safe
21:46:00,31,Authorised,Safe
21:46:02,31,Authorised,Safe
21:46:03,32,Authorised,Safe
21:46:04,34,Authorised,Safe
21:46:06,34,Authorised,Safe
21:46:07,35,Authorised,Safe
21:46:09,34,Unauthorised,Safe
21:46:10,34,Unauthorised,Safe
21:46:11,31,Unauthorised,Safe
21:46:13,31,Unauthorised,Safe
21:46:14,35,Unauthorised,Safe
21:46:16,35,Unauthorised,Safe
21:46:17,34,Unauthorised,Safe
21:46:18,35,Unauthorised,Safe
21:48:18,32,Checking,Safe
21:48:19,32,Checking,Safe
21:48:27,31,Authorised,Safe
21:48:28,31,Authorised,Safe
21:48:30,32,Authorised,Safe
21:48:31,31,Authorised,Safe
21:48:32,32,Authorised,Safe
21:48:34,32,Authorised,Safe
21:48:35,32,Authorised,Safe
21:48:36,32,Authorised,Safe
21:48:38,32,Authorised,Safe
21:48:39,32,Authorised,Safe
21:48:40,32,Authorised,Safe
21:48:42,32,Unauthorised,Safe
21:48:43,32,Unauthorised,Safe
21:48:44,32,Unauthorised,Safe
21:48:46,32,Unauthorised,Safe
21:54:04,34,Checking,Safe
21:54:05,34,Checking,Safe
21:54:07,32,Checking,Safe
21:54:15,32,Authorised,Safe
21:54:16,32,Authorised,Safe
21:54:18,32,Authorised,Safe
21:54:19,31,Authorised,Safe
21:54:20,32,Authorised,Safe
21:54:22,32,Authorised,Safe
21:54:23,32,Authorised,Safe
21:54:24,16,Authorised,Safe
21:54:25,13,Authorised,Safe
21:54:27,13,Authorised,Safe
21:54:28,34,Authorised,Safe
21:54:29,6,Checking,Safe
21:54:31,6,Checking,Safe
21:54:32,6,Checking,Safe
21:54:34,0,Checking,Safe
21:54:35,16,Unauthorised,Safe
21:54:37,13,Unauthorised,Safe
21:54:38,16,Unauthorised,Safe
21:54:39,32,Unauthorised,Safe
21:54:41,29,Unauthorised,Safe
21:54:42,32,Unauthorised,Safe
21:54:44,32,Unauthorised,Safe
21:54:45,32,Unauthorised,Safe
21:54:46,29,Unauthorised,Safe
21:54:48,32,Unauthorised,Safe
21:54:50,29,Checking,Safe
21:54:52,32,Checking,Safe
21:54:54,32,Checking,Safe
21:54:56,32,Checking,Safe
21:54:58,32,Checking,Safe
21:55:00,32,Checking,Safe
21:55:02,29,Checking,Safe
21:55:04,28,Checking,Safe
21:55:05,29,Checking,Safe
21:55:07,29,Unauthorised,Safe
21:55:08,32,Unauthorised,Safe
21:55:10,32,Unauthorised,Safe
21:55:11,29,Unauthorised,Safe
